route_name,stop_id,stop_name
321 Scott Rd Station,55410,Westbound 72 Ave @ 138 St
321 Scott Rd Station,55645,Newton Exchange @ Bay 2
321 Scott Rd Station,55412,Northbound King George Blvd @ 72 Ave
321 Scott Rd Station,55413,Northbound King George Blvd @ 74 Ave
321 Scott Rd Station,55414,Northbound King George Blvd @ 76 Ave
321 Scott Rd Station,55415,Northbound King George Blvd @ 78 Ave
321 Scott Rd Station,55416,Northbound King George Blvd @ 80 Ave
321 Scott Rd Station,55417,Northbound King George Blvd @ 81 Ave
321 Scott Rd Station,55418,Northbound King George Blvd @ 8200 Block
321 Scott Rd Station,55419,Northbound King George Blvd @ 84 Ave
321 Scott Rd Station,55420,Northbound King George Blvd @ 8600 Block
321 Scott Rd Station,55421,Northbound King George Blvd @ 88 Ave
321 Scott Rd Station,55422,Northbound King George Blvd @ 91 Ave
321 Scott Rd Station,55423,Northbound King George Blvd @ 92 Ave
321 Scott Rd Station,55424,Northbound King George Blvd @ 9300 Block
321 Scott Rd Station,55425,Northbound King George Blvd @ 94a Ave
321 Scott Rd Station,54988,Northbound King George Blvd @ 96 Ave
321 Scott Rd Station,59339,King George Station @ Bay 4
321 Scott Rd Station,61787,Surrey Central Station @ Bay 14
321 Scott Rd Station,55427,Northbound King George Blvd @ 105a Ave
321 Scott Rd Station,55429,Northbound King George Blvd @ 108 Ave
321 Scott Rd Station,55431,Northbound King George Blvd @ Bolivar Rd
321 Scott Rd Station,55433,Westbound King George Blvd @ 128 St
321 Scott Rd Station,58150,Scott Road Station @ Bay 3
321 Surrey Central Station,55375,Northbound King George Blvd @ 1100 Block
321 Surrey Central Station,55376,Northbound King George Blvd @ 164 St
321 Surrey Central Station,55377,Northbound King George Blvd @ 14 Ave
321 Surrey Central Station,55378,Westbound 16 Ave @ King George Blvd
321 Surrey Central Station,55379,Westbound 16 Ave @ 160 St
321 Surrey Central Station,61731,Westbound 16 Ave @ Kent St
321 Surrey Central Station,55381,Westbound 16 Ave @ 156 St
321 Surrey Central Station,55382,Westbound 16 Ave @ 154 St
321 Surrey Central Station,56388,White Rock Centre @ Bay 7
321 Surrey Central Station,55384,Northbound 152 St @ 18 Ave
321 Surrey Central Station,55385,Northbound 152 St @ 19 Ave
321 Surrey Central Station,55386,Northbound 152 St @ 20 Ave
321 Surrey Central Station,55387,Northbound 152 St @ 22 Ave
321 Surrey Central Station,55388,Northbound 152 St @ 24 Ave
321 Surrey Central Station,55389,Northbound 152 St @ 26 Ave
321 Surrey Central Station,55391,Northbound King George Blvd @ 152 St
321 Surrey Central Station,58274,Northbound King George Blvd @ 2900 Block
321 Surrey Central Station,55393,Northbound King George Blvd @ 32 Ave Diversion
321 Surrey Central Station,59087,Northbound King George Blvd @ 148 St
321 Surrey Central Station,55394,Northbound King George Blvd @ 34 Ave
321 Surrey Central Station,60231,Northbound King George Blvd @ Crescent Rd
321 Surrey Central Station,59931,South Surrey Park & Ride @ Bay 4
321 Surrey Central Station,55396,Northbound King George Blvd @ 40 Ave
321 Surrey Central Station,55397,Northbound King George Blvd @ 44 Ave
321 Surrey Central Station,55398,Northbound King George Blvd @ 5000 Block
321 Surrey Central Station,55399,Northbound King George Blvd @ Hwy 10
321 Surrey Central Station,61786,Northbound King George Blvd @ 58a Ave
321 Surrey Central Station,55401,Northbound King George Blvd @ 60 Ave
321 Surrey Central Station,55402,Northbound King George Blvd @ 62 Ave
321 Surrey Central Station,55403,Northbound King George Blvd @ 64 Ave
321 Surrey Central Station,60420,Northbound King George Blvd @ 6700 Block
321 Surrey Central Station,55405,Eastbound 68 Ave @ King George Blvd
321 Surrey Central Station,55406,Northbound 138 St @ Hyland Rd
321 Surrey Central Station,55407,Northbound 138 St @ 68 Ave
321 Surrey Central Station,55408,Northbound 138 St @ 70 Ave
321 Surrey Central Station,55409,Northbound 138 St @ 7100 Block
321 Surrey Central Station,55410,Westbound 72 Ave @ 138 St
321 Surrey Central Station,55645,Newton Exchange @ Bay 2
321 Surrey Central Station,55412,Northbound King George Blvd @ 72 Ave
321 Surrey Central Station,55413,Northbound King George Blvd @ 74 Ave
321 Surrey Central Station,55414,Northbound King George Blvd @ 76 Ave
321 Surrey Central Station,55415,Northbound King George Blvd @ 78 Ave
321 Surrey Central Station,55416,Northbound King George Blvd @ 80 Ave
321 Surrey Central Station,55417,Northbound King George Blvd @ 81 Ave
321 Surrey Central Station,55418,Northbound King George Blvd @ 8200 Block
321 Surrey Central Station,55419,Northbound King George Blvd @ 84 Ave
321 Surrey Central Station,55420,Northbound King George Blvd @ 8600 Block
321 Surrey Central Station,55421,Northbound King George Blvd @ 88 Ave
321 Surrey Central Station,55422,Northbound King George Blvd @ 91 Ave
321 Surrey Central Station,55423,Northbound King George Blvd @ 92 Ave
321 Surrey Central Station,55424,Northbound King George Blvd @ 9300 Block
321 Surrey Central Station,55425,Northbound King George Blvd @ 94a Ave
321 Surrey Central Station,54988,Northbound King George Blvd @ 96 Ave
321 Surrey Central Station,59339,King George Station @ Bay 4
321 Surrey Central Station,56395,Surrey Central Station @ Bay 1 Unloading Only
321 Newton Exchange,55070,Surrey Central Station @ Bay 9
321 Newton Exchange,54994,Southbound University Dr @ 10100 Block
321 Newton Exchange,54995,Eastbound Old Yale Rd @ University Dr
321 Newton Exchange,58273,Eastbound Old Yale Rd @ 13500 Block
321 Newton Exchange,54996,King George Station @ Bay 1
321 Newton Exchange,54997,Southbound King George Blvd @ 98 Ave
321 Newton Exchange,54987,Southbound King George Blvd @ 96 Ave
321 Newton Exchange,58325,Southbound King George Blvd @ 94a Ave
321 Newton Exchange,55443,Southbound King George Blvd @ 92 Ave
321 Newton Exchange,55444,Southbound King George Blvd @ 8900 Block
321 Newton Exchange,55445,Southbound King George Blvd @ 88 Ave
321 Newton Exchange,55446,Southbound King George Blvd @ 8600 Block
321 Newton Exchange,55447,Southbound King George Blvd @ 84 Ave
321 Newton Exchange,55448,Southbound King George Blvd @ 8200 Block
321 Newton Exchange,55449,Southbound King George Blvd @ 8100 Block
321 Newton Exchange,55450,Southbound King George Blvd @ 80 Ave
321 Newton Exchange,55451,Southbound King George Blvd @ 77 Ave
321 Newton Exchange,55452,Southbound King George Blvd @ 76 Ave
321 Newton Exchange,55453,Southbound King George Blvd @ 73a Ave
321 Newton Exchange,55454,Eastbound 72 Ave @ King George Blvd
321 Newton Exchange,55578,Newton Exchange @ Bay 6
321 White Rock Centre,61651,New Westminster Station @ Bay 4
321 White Rock Centre,58150,Scott Road Station @ Bay 3
321 White Rock Centre,60735,Eastbound King George Blvd @ Scott Rd Onramp
321 White Rock Centre,55434,Eastbound King George Blvd @ 128 St
321 White Rock Centre,55435,Southbound King George Blvd @ 132 St
321 White Rock Centre,55437,Southbound King George Blvd @ 108 Ave
321 White Rock Centre,55439,Southbound King George Blvd @ 105a Ave
321 White Rock Centre,55611,Southbound University Dr @ 104 Ave
321 White Rock Centre,55070,Surrey Central Station @ Bay 9
321 White Rock Centre,54994,Southbound University Dr @ 10100 Block
321 White Rock Centre,54995,Eastbound Old Yale Rd @ University Dr
321 White Rock Centre,58273,Eastbound Old Yale Rd @ 13500 Block
321 White Rock Centre,54996,King George Station @ Bay 1
321 White Rock Centre,54997,Southbound King George Blvd @ 98 Ave
321 White Rock Centre,54987,Southbound King George Blvd @ 96 Ave
321 White Rock Centre,58325,Southbound King George Blvd @ 94a Ave
321 White Rock Centre,55443,Southbound King George Blvd @ 92 Ave
321 White Rock Centre,55444,Southbound King George Blvd @ 8900 Block
321 White Rock Centre,55445,Southbound King George Blvd @ 88 Ave
321 White Rock Centre,55446,Southbound King George Blvd @ 8600 Block
321 White Rock Centre,55447,Southbound King George Blvd @ 84 Ave
321 White Rock Centre,55448,Southbound King George Blvd @ 8200 Block
321 White Rock Centre,55449,Southbound King George Blvd @ 8100 Block
321 White Rock Centre,55450,Southbound King George Blvd @ 80 Ave
321 White Rock Centre,55451,Southbound King George Blvd @ 77 Ave
321 White Rock Centre,55452,Southbound King George Blvd @ 76 Ave
321 White Rock Centre,55453,Southbound King George Blvd @ 73a Ave
321 White Rock Centre,55454,Eastbound 72 Ave @ King George Blvd
321 White Rock Centre,55578,Newton Exchange @ Bay 6
321 White Rock Centre,55457,Southbound 138 St @ 72 Ave
321 White Rock Centre,55458,Southbound 138 St @ 7100 Block
321 White Rock Centre,55459,Southbound 138 St @ 70 Ave
321 White Rock Centre,55460,Southbound 138 St @ 6800 Block
321 White Rock Centre,55461,Southbound King George Blvd @ 68 Ave
321 White Rock Centre,55462,Southbound King George Blvd @ 6500 Block
321 White Rock Centre,55463,Southbound King George Blvd @ 64 Ave
321 White Rock Centre,55464,Southbound King George Blvd @ 62 Ave
321 White Rock Centre,55465,Southbound King George Blvd @ 60 Ave
321 White Rock Centre,55466,Southbound King George Blvd @ 58 Ave
321 White Rock Centre,55467,Southbound King George Blvd @ Hwy 10
321 White Rock Centre,55468,Southbound King George Blvd @ 4900 Block
321 White Rock Centre,55469,Southbound King George Blvd @ 44 Ave
321 White Rock Centre,55470,Southbound King George Blvd @ 40 Ave
321 White Rock Centre,59810,South Surrey Park & Ride @ Bay 2
321 White Rock Centre,55471,Southbound King George Blvd @ Crescent Rd
321 White Rock Centre,55472,Southbound King George Blvd @ 34 Ave
321 White Rock Centre,59950,Southbound King George Blvd @ 32 Ave
321 White Rock Centre,55474,Southbound King George Blvd @ 32 Ave Diversion
321 White Rock Centre,55475,Southbound King George Blvd @ 2900 Block
321 White Rock Centre,55476,Southbound King George Blvd @ 28 Ave
321 White Rock Centre,55479,Southbound 152 St @ King George Blvd
321 White Rock Centre,55480,Southbound 152 St @ 26 Ave
321 White Rock Centre,55481,Southbound 152 St @ 24 Ave
321 White Rock Centre,55482,Southbound 152 St @ 22 Ave
321 White Rock Centre,55483,Southbound 152 St @ 20 Ave
321 White Rock Centre,55484,Southbound 152 St @ 19 Ave
321 White Rock Centre,55487,Southbound 152 St @ 18 Ave
321 White Rock Centre,55488,White Rock Centre @ Bay 10
321 White Rock Centre,56136,White Rock Centre @ Bay 3
321 White Rock Centre,56138,Westbound Thrift Ave @ Johnston Rd
321 White Rock South,58150,Scott Road Station @ Bay 3
321 White Rock South,60735,Eastbound King George Blvd @ Scott Rd Onramp
321 White Rock South,55434,Eastbound King George Blvd @ 128 St
321 White Rock South,55435,Southbound King George Blvd @ 132 St
321 White Rock South,55437,Southbound King George Blvd @ 108 Ave
321 White Rock South,55439,Southbound King George Blvd @ 105a Ave
321 White Rock South,55611,Southbound University Dr @ 104 Ave
321 White Rock South,55070,Surrey Central Station @ Bay 9
321 White Rock South,54994,Southbound University Dr @ 10100 Block
321 White Rock South,54995,Eastbound Old Yale Rd @ University Dr
321 White Rock South,58273,Eastbound Old Yale Rd @ 13500 Block
321 White Rock South,54996,King George Station @ Bay 1
321 White Rock South,54997,Southbound King George Blvd @ 98 Ave
321 White Rock South,54987,Southbound King George Blvd @ 96 Ave
321 White Rock South,58325,Southbound King George Blvd @ 94a Ave
321 White Rock South,55443,Southbound King George Blvd @ 92 Ave
321 White Rock South,55444,Southbound King George Blvd @ 8900 Block
321 White Rock South,55445,Southbound King George Blvd @ 88 Ave
321 White Rock South,55446,Southbound King George Blvd @ 8600 Block
321 White Rock South,55447,Southbound King George Blvd @ 84 Ave
321 White Rock South,55448,Southbound King George Blvd @ 8200 Block
321 White Rock South,55449,Southbound King George Blvd @ 8100 Block
321 White Rock South,55450,Southbound King George Blvd @ 80 Ave
321 White Rock South,55451,Southbound King George Blvd @ 77 Ave
321 White Rock South,55452,Southbound King George Blvd @ 76 Ave
321 White Rock South,55453,Southbound King George Blvd @ 73a Ave
321 White Rock South,55454,Eastbound 72 Ave @ King George Blvd
321 White Rock South,55578,Newton Exchange @ Bay 6
321 White Rock South,55457,Southbound 138 St @ 72 Ave
321 White Rock South,55458,Southbound 138 St @ 7100 Block
321 White Rock South,55459,Southbound 138 St @ 70 Ave
321 White Rock South,55460,Southbound 138 St @ 6800 Block
321 White Rock South,55461,Southbound King George Blvd @ 68 Ave
321 White Rock South,55462,Southbound King George Blvd @ 6500 Block
321 White Rock South,55463,Southbound King George Blvd @ 64 Ave
321 White Rock South,55464,Southbound King George Blvd @ 62 Ave
321 White Rock South,55465,Southbound King George Blvd @ 60 Ave
321 White Rock South,55466,Southbound King George Blvd @ 58 Ave
321 White Rock South,55467,Southbound King George Blvd @ Hwy 10
321 White Rock South,55468,Southbound King George Blvd @ 4900 Block
321 White Rock South,55469,Southbound King George Blvd @ 44 Ave
321 White Rock South,55470,Southbound King George Blvd @ 40 Ave
321 White Rock South,59810,South Surrey Park & Ride @ Bay 2
321 White Rock South,55471,Southbound King George Blvd @ Crescent Rd
321 White Rock South,55472,Southbound King George Blvd @ 34 Ave
321 White Rock South,59950,Southbound King George Blvd @ 32 Ave
321 White Rock South,55474,Southbound King George Blvd @ 32 Ave Diversion
321 White Rock South,55475,Southbound King George Blvd @ 2900 Block
321 White Rock South,55476,Southbound King George Blvd @ 28 Ave
321 White Rock South,55479,Southbound 152 St @ King George Blvd
321 White Rock South,55480,Southbound 152 St @ 26 Ave
321 White Rock South,55481,Southbound 152 St @ 24 Ave
321 White Rock South,55482,Southbound 152 St @ 22 Ave
321 White Rock South,55483,Southbound 152 St @ 20 Ave
321 White Rock South,55484,Southbound 152 St @ 19 Ave
321 White Rock South,55487,Southbound 152 St @ 18 Ave
321 White Rock South,55488,White Rock Centre @ Bay 10
321 White Rock South,60292,White Rock Centre @ Bay 4
321 White Rock South,55490,Eastbound North Bluff Rd @ Best St
321 White Rock South,55491,Eastbound North Bluff Rd @ Finlay St
321 White Rock South,59439,Eastbound North Bluff Rd @ Kent St
321 White Rock South,55493,Eastbound 16 Ave @ 160 St
321 White Rock South,55494,Southbound King George Blvd @ 16 Ave
321 White Rock South,55495,Southbound King George Blvd @ 14 Ave
321 White Rock South,55496,Southbound King George Blvd @ 164 St
321 White Rock South,56396,Southbound King George Blvd @ 10 Ave
321 White Rock South,55497,Northbound King George Blvd @ 8th Ave
321 White Rock South,55375,Northbound King George Blvd @ 1100 Block
322 Newton Exchange,56394,Scottsdale Exchange @ Bay 1
322 Newton Exchange,55042,Southbound 122 St @ 7300 Block
322 Newton Exchange,55500,Eastbound 72 Ave @ 122 St
322 Newton Exchange,55501,Eastbound 72 Ave @ 124 St
322 Newton Exchange,55502,Eastbound 72 Ave @ 126 St
322 Newton Exchange,55503,Southbound 128 St @ 72 Ave
322 Newton Exchange,61939,Southbound 128 St @ 7000 Block
322 Newton Exchange,58658,Southbound 128 St @ 69a Ave
322 Newton Exchange,55505,Southbound 128 St @ 68 Ave
322 Newton Exchange,55506,Southbound 128 St @ 66 Ave
322 Newton Exchange,55507,Southbound 128 St @ 64 Ave
322 Newton Exchange,55508,Southbound 128 St @ 62 Ave
322 Newton Exchange,55509,Southbound 128 St @ 60 Ave
322 Newton Exchange,59571,Westbound 60 Ave @ 126 St
322 Newton Exchange,59575,Southbound 124 St @ 59a Ave
322 Newton Exchange,59733,Southbound 124 St @ 58a Ave
322 Newton Exchange,61033,Southbound Scott Rd @ Preddy Dr
322 Newton Exchange,55514,Southbound Scott Rd @ Mckee Dr
322 Newton Exchange,55515,Eastbound New Mclellan Rd @ Hillside Rd
322 Newton Exchange,55516,Eastbound New Mclellan Rd @ 123 St
322 Newton Exchange,55517,Eastbound New Mclellan Rd @ 124 St
322 Newton Exchange,55518,Eastbound 56 Ave @ 125a St
322 Newton Exchange,61732,Eastbound 56 Ave @ 128 St
322 Newton Exchange,55520,Eastbound 56 Ave @ Coulthard Rd
322 Newton Exchange,55524,Northbound 132 St @ 56 Ave
322 Newton Exchange,55525,Northbound 132 St @ Hwy 10
322 Newton Exchange,55526,Northbound 132 St @ 60 Ave
322 Newton Exchange,55527,Northbound 132 St @ 62 Ave
322 Newton Exchange,55530,Northbound 132 St @ 64 Ave
322 Newton Exchange,55531,Northbound 132 St @ 66a Ave
322 Newton Exchange,55533,Northbound 132 St @ 68 Ave
322 Newton Exchange,55534,Northbound 132 St @ 69a Ave
322 Newton Exchange,55535,Northbound 132 St @ 70b Ave
322 Newton Exchange,55536,Eastbound 72 Ave @ 132 St
322 Newton Exchange,55537,Eastbound 72 Ave @ 134 St
322 Newton Exchange,55454,Eastbound 72 Ave @ King George Blvd
322 Newton Exchange,61704,Newton Exchange @ Bay 9
322 Scottsdale,61704,Newton Exchange @ Bay 9
322 Scottsdale,55539,Westbound 72 Ave @ King George Blvd
322 Scottsdale,55540,Westbound 72 Ave @ Comber Way
322 Scottsdale,55541,Southbound 132 St @ 72 Ave
322 Scottsdale,55542,Southbound 132 St @ 70b Ave
322 Scottsdale,55543,Southbound 132 St @ 69a Ave
322 Scottsdale,55544,Southbound 132 St @ 68 Ave
322 Scottsdale,55545,Southbound 132 St @ 65b Ave
322 Scottsdale,55546,Southbound 132 St @ 64 Ave
322 Scottsdale,55547,Southbound 132 St @ 62 Ave
322 Scottsdale,55548,Southbound 132 St @ 60 Ave
322 Scottsdale,55549,Eastbound Hwy 10 @ 132 St
322 Scottsdale,55521,Eastbound Hwy 10 @ 13400 Block
322 Scottsdale,55522,Southbound 136 St @ 5700 Block
322 Scottsdale,55550,Westbound 56 Ave @ 136 St
322 Scottsdale,55523,Westbound 56 Ave @ 13300 Block
322 Scottsdale,55551,Westbound 56 Ave @ 132 St
322 Scottsdale,55552,Westbound 56 Ave @ Coulthard Rd
322 Scottsdale,61755,Westbound 56 Ave @ 128 St
322 Scottsdale,55554,Westbound 56 Ave @ 125a St
322 Scottsdale,55555,Westbound New Mclellan Rd @ 124 St
322 Scottsdale,55556,Westbound New Mclellan Rd @ 123 St
322 Scottsdale,55557,Westbound New Mclellan Rd @ Hillside Rd
322 Scottsdale,55559,Northbound Scott Rd @ 56 Ave
322 Scottsdale,58396,Northbound Scott Rd @ Preddy Dr
322 Scottsdale,59573,Northbound 124 St @ 58a Ave
322 Scottsdale,61926,Northbound 124 St @ 60 Ave
322 Scottsdale,59572,Eastbound 60 Ave @ 126 St
322 Scottsdale,55564,Northbound 128 St @ 60 Ave
322 Scottsdale,55565,Northbound 128 St @ 62 Ave
322 Scottsdale,55568,Northbound 128 St @ 64 Ave
322 Scottsdale,55569,Northbound 128 St @ 66 Ave
322 Scottsdale,55570,Northbound 128 St @ 68 Ave
322 Scottsdale,55571,Northbound 128 St @ 69a Ave
322 Scottsdale,55572,Northbound 128 St @ 7100 Block
322 Scottsdale,55574,Westbound 72 Ave @ 128 St
322 Scottsdale,55575,Westbound 72 Ave @ 126 St
322 Scottsdale,55576,Westbound 72 Ave @ 124 St
322 Scottsdale,55577,Westbound 72 Ave @ 122a St
322 Scottsdale,54942,Northbound 122 St @ 7300 Block
